oid,mode,shell_thickness,phase_days,mjd,template_tag,tdust,tau,scale,chi2,dof,chi2_red,npz_path,folder,n_ul_active,tstar_dummy
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,600.0,4.0,1.187673611573987e-12,11.92998087206212,3,3.9766602906873736,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_600_tau_4_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td600_tau4_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,900.0,3.0,7.076012206616635e-13,13.87691490582748,3,4.625638301942494,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_900_tau_3_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td900_tau3_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,600.0,2.0,1.2113298954032206e-12,15.477138654911728,3,5.159046218303909,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_600_tau_2_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td600_tau2_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,800.0,1.5,9.940346231319994e-13,15.742952019555448,3,5.2476506731851496,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_800_tau_1_5_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td800_tau1_500_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,1000.0,3.0,6.191446390233415e-13,17.49394290009995,3,5.831314300033316,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_1000_tau_3_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td1000_tau3_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,700.0,4.0,9.149565112122716e-13,19.70878530938864,3,6.569595103129546,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_700_tau_4_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td700_tau4_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,700.0,1.5,1.0704536756405012e-12,25.251368694271694,3,8.417122898090565,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_700_tau_1_5_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td700_tau1_500_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,500.0,2.0,1.3040668178120661e-12,25.630649249334063,3,8.543549749778022,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_500_tau_2_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td500_tau2_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,800.0,4.0,7.216899877953094e-13,25.7884126481136,3,8.596137549371198,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_800_tau_4_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td800_tau4_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,1000.0,1.0,9.10755928483263e-13,28.01024168592738,3,9.33674722864246,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_1000_tau_1_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td1000_tau1_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,900.0,4.0,5.947462352859734e-13,30.09761883904382,3,10.032539613014608,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_900_tau_4_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td900_tau4_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,1000.0,4.0,5.133708084565205e-13,33.04146986771086,3,11.013823289236951,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_1000_tau_4_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td1000_tau4_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,400.0,2.0,1.3516539240191165e-12,33.47899869944877,3,11.159666233149592,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_400_tau_2_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td400_tau2_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,900.0,1.0,9.432001849136711e-13,34.70807186728046,3,11.569357289093489,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_900_tau_1_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td900_tau1_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,1100.0,4.0,4.623381789865223e-13,35.00806138571389,3,11.669353795237962,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_1100_tau_4_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td1100_tau4_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,300.0,2.0,1.3649006524339965e-12,36.73404849142831,3,12.244682830476105,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_300_tau_2_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td300_tau2_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,200.0,2.0,1.3660011581519492e-12,37.248861377806776,3,12.416287125935591,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_200_tau_2_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td200_tau2_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,50.0,2.0,1.3659975532020913e-12,37.25881249779015,3,12.419604165930048,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_50_tau_2_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td50_tau2_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,100.0,2.0,1.3659975532020913e-12,37.25881249779015,3,12.419604165930048,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_100_tau_2_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td100_tau2_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,600.0,1.5,1.135767591435532e-12,37.30172985574623,3,12.43390995191541,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_600_tau_1_5_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td600_tau1_500_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,800.0,1.0,9.779624975935325e-13,43.89191390766637,3,14.63063796922212,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_800_tau_1_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td800_tau1_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,500.0,1.5,1.178904493232438e-12,48.80288185643806,3,16.267627285479353,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_500_tau_1_5_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td500_tau1_500_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,700.0,1.0,1.0093864305741892e-12,54.93229209962444,3,18.310764033208148,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_700_tau_1_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td700_tau1_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,400.0,1.5,1.1989387145264974e-12,56.27801116188158,3,18.759337053960525,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_400_tau_1_5_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td400_tau1_500_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,300.0,1.5,1.204074034865379e-12,59.04170901265909,3,19.68056967088636,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_300_tau_1_5_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td300_tau1_500_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,200.0,1.5,1.204455131591463e-12,59.4478823502924,3,19.8159607834308,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_200_tau_1_5_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td200_tau1_500_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,50.0,1.5,1.2044508878760884e-12,59.45442142433645,3,19.81814047477882,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_50_tau_1_5_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td50_tau1_500_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,100.0,1.5,1.2044508878760884e-12,59.45442142433645,3,19.81814047477882,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_100_tau_1_5_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td100_tau1_500_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,600.0,1.0,1.032776801391523e-12,66.18136306449804,3,22.06045435483268,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_600_tau_1_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td600_tau1_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,500.0,1.0,1.0464751230633981e-12,75.32008461661998,3,25.10669487220666,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_500_tau_1_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td500_tau1_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,400.0,1.0,1.0521858438472598e-12,80.63916297651407,3,26.87972099217136,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_400_tau_1_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td400_tau1_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,300.0,1.0,1.0534907845303e-12,82.50175108135193,3,27.500583693783977,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_300_tau_1_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td300_tau1_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,200.0,1.0,1.0535209780151926e-12,82.74534337645876,3,27.581781125486252,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_200_tau_1_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td200_tau1_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,50.0,1.0,1.0535181890733328e-12,82.74863886038392,3,27.58287962012797,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_50_tau_1_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td50_tau1_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,100.0,1.0,1.0535181890733328e-12,82.74863886038392,3,27.58287962012797,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_100_tau_1_0_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td100_tau1_000_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,1000.0,0.3,8.862468044607562e-13,89.32086673523196,3,29.77362224507732,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_1000_tau_0_3_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td1000_tau0_300_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,900.0,0.3,8.888324166841211e-13,92.979823052818,3,30.99327435093933,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_900_tau_0_3_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td900_tau0_300_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,800.0,0.3,8.912260223210579e-13,97.13791297101524,3,32.379304323671754,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_800_tau_0_3_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td800_tau0_300_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,700.0,0.3,8.930637184927491e-13,101.29317835251511,3,33.76439278417171,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_700_tau_0_3_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td700_tau0_300_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,600.0,0.3,8.942002282363606e-13,104.8719991175005,3,34.95733303916683,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_600_tau_0_3_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td600_tau0_300_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,1100.0,0.1,8.637404488193873e-13,106.91367614700084,3,35.63789204900028,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_1100_tau_0_1_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td1100_tau0_100_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,500.0,0.3,8.947283886396901e-13,107.43953865637312,3,35.813179552124375,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_500_tau_0_3_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td500_tau0_300_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,1000.0,0.1,8.640107615763104e-13,107.92495218232068,3,35.97498406077356,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_1000_tau_0_1_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td1000_tau0_100_thick2_0,0,6000.0
ZTF18abjndhh,template,2.0,107.67239117497957,58434.359144675,nugent_iip,400.0,0.3,8.948573223727999e-13,108.80216994590836,3,36.26738998196945,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_400_tau_0_3_thick_2_0_nugent_iip_phase_107_67.npz,TEMPLATE_ZTF18abjndhh_phase107_7_Td400_tau0_300_thick2_0,0,6000.0
