oid,mode,shell_thickness,phase_days,mjd,template_tag,tdust,tau,scale,chi2,dof,chi2_red,npz_path,folder,n_ul_active,tstar_dummy
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,1000.0,1.5,1.4606152129152557e-12,178.51152471212055,3,59.50384157070685,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_1000_tau_1_5_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td1000_tau1_500_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,800.0,2.0,1.6603627722169524e-12,213.9485591530683,3,71.3161863843561,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_800_tau_2_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td800_tau2_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,50.0,4.0,3.35375917876797e-12,247.25428291592905,3,82.41809430530968,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_50_tau_4_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td50_tau4_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,100.0,4.0,3.35375917876797e-12,247.25428291592905,3,82.41809430530968,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_100_tau_4_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td100_tau4_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,200.0,4.0,3.353560194865792e-12,247.2872523117068,3,82.42908410390227,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_200_tau_4_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td200_tau4_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,300.0,4.0,3.3401474643963897e-12,251.80644136675204,3,83.93548045558401,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_300_tau_4_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td300_tau4_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,400.0,4.0,3.226630341703148e-12,302.73280764418297,3,100.91093588139432,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_400_tau_4_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td400_tau4_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,600.0,3.0,2.2136972679238857e-12,303.6484180537763,3,101.21613935125878,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_600_tau_3_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td600_tau3_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,900.0,2.0,1.539543734083227e-12,334.59078585267355,3,111.5302619508912,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_900_tau_2_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td900_tau2_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,1000.0,2.0,1.4267117059430177e-12,455.46661715174014,3,151.8222057172467,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_1000_tau_2_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td1000_tau2_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,500.0,4.0,2.870869548520334e-12,488.928182715493,3,162.97606090516433,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_500_tau_4_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td500_tau4_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,700.0,3.0,1.910857170097522e-12,536.642430685809,3,178.880810228603,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_700_tau_3_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td700_tau3_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,800.0,3.0,1.599779643228647e-12,797.0335816427648,3,265.6778605475883,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_800_tau_3_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td800_tau3_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,600.0,4.0,2.2975974700437506e-12,820.9098502123725,3,273.6366167374575,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_600_tau_4_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td600_tau4_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,900.0,3.0,1.3379176432644245e-12,1030.1024538443562,3,343.3674846147854,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_900_tau_3_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td900_tau3_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,700.0,4.0,1.7194518671542397e-12,1182.682577104414,3,394.2275257014713,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_700_tau_4_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td700_tau4_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,1000.0,3.0,1.1416731731325488e-12,1212.8483857328972,3,404.2827952442991,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_1000_tau_3_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td1000_tau3_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,800.0,4.0,1.281008730487895e-12,1474.7929837228296,3,491.5976612409432,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_800_tau_4_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td800_tau4_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,900.0,4.0,9.904556565402506e-13,1678.434034905573,3,559.478011635191,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_900_tau_4_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td900_tau4_000_thick5_0,0,6000.0
ZTF19aanrrqu,template,5.0,60.02601571005653,58629.83139186,nugent_iip,1000.0,4.0,8.065510328219658e-13,1812.5507676912428,3,604.1835892304142,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_1000_tau_4_0_thick_5_0_nugent_iip_phase_60_03.npz,TEMPLATE_ZTF19aanrrqu_phase60_0_Td1000_tau4_000_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,50.0,0.001,1.2998384007829096e-12,185.4389757489233,3,61.812991916307766,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_50_tau_0_001_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td50_tau0_001_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,100.0,0.001,1.2998384007829096e-12,185.4389757489233,3,61.812991916307766,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_100_tau_0_001_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td100_tau0_001_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,200.0,0.001,1.2998384007829096e-12,185.4389757489233,3,61.812991916307766,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_200_tau_0_001_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td200_tau0_001_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,300.0,0.001,1.2998384007829096e-12,185.4389757489233,3,61.812991916307766,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_300_tau_0_001_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td300_tau0_001_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,400.0,0.001,1.2998384007829096e-12,185.4389757489233,3,61.812991916307766,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_400_tau_0_001_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td400_tau0_001_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,500.0,0.001,1.299822311798205e-12,185.4546107920264,3,61.81820359734214,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_500_tau_0_001_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td500_tau0_001_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,600.0,0.001,1.299822311798205e-12,185.4546107920264,3,61.81820359734214,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_600_tau_0_001_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td600_tau0_001_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,700.0,0.001,1.2997579419972109e-12,185.51718302117456,3,61.83906100705818,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_700_tau_0_001_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td700_tau0_001_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,300.0,0.003,1.3000740237661333e-12,185.54474937592232,3,61.848249791974105,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_300_tau_0_003_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td300_tau0_003_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,50.0,0.003,1.3000740237661333e-12,185.54474937592232,3,61.848249791974105,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_50_tau_0_003_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td50_tau0_003_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,200.0,0.003,1.3000740237661333e-12,185.54474937592232,3,61.848249791974105,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_200_tau_0_003_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td200_tau0_003_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,100.0,0.003,1.3000740237661333e-12,185.54474937592232,3,61.848249791974105,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_100_tau_0_003_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td100_tau0_003_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,400.0,0.003,1.3000579238705828e-12,185.5603961635416,3,61.8534653878472,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_400_tau_0_003_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td400_tau0_003_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,800.0,0.001,1.299679293003785e-12,185.58242795287129,3,61.86080931762376,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_800_tau_0_001_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td800_tau0_001_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,900.0,0.001,1.2996435384475729e-12,185.61438746242675,3,61.87146248747558,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_900_tau_0_001_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td900_tau0_001_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,1000.0,0.001,1.299579156054258e-12,185.6770041764313,3,61.8923347254771,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_1000_tau_0_001_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td1000_tau0_001_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,500.0,0.003,1.299914827380055e-12,185.6882768744373,3,61.8960922914791,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_500_tau_0_003_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td500_tau0_003_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,600.0,0.003,1.2998146273632788e-12,185.78291596904384,3,61.927638656347945,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_600_tau_0_003_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td600_tau0_003_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,700.0,0.003,1.2996554094935922e-12,185.9265567938893,3,61.97551893129643,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_700_tau_0_003_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td700_tau0_003_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,200.0,0.01,1.3005826047079913e-12,186.0559428891405,3,62.01864762971351,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_200_tau_0_01_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td200_tau0_010_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,50.0,0.01,1.3005826047079913e-12,186.0559428891405,3,62.01864762971351,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_50_tau_0_01_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td50_tau0_010_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,100.0,0.01,1.3005826047079913e-12,186.0559428891405,3,62.01864762971351,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_100_tau_0_01_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td100_tau0_010_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,800.0,0.003,1.2994765259808973e-12,186.0865622575485,3,62.0288540858495,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_800_tau_0_003_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td800_tau0_003_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,300.0,0.01,1.3005181274634777e-12,186.1185865360357,3,62.039528845345245,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_300_tau_0_01_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td300_tau0_010_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,400.0,0.01,1.3004213699566362e-12,186.21264824280507,3,62.07088274760169,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_400_tau_0_01_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td400_tau0_010_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,900.0,0.003,1.2992638107473313e-12,186.26539939295344,3,62.08846646431781,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_900_tau_0_003_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td900_tau0_003_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,1000.0,0.003,1.299101072624068e-12,186.4097625604581,3,62.136587520152695,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_1000_tau_0_003_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td1000_tau0_003_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,500.0,0.01,1.3001454059713634e-12,186.467039492534,3,62.155679830844655,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_500_tau_0_01_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td500_tau0_010_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,600.0,0.01,1.2997260183324704e-12,186.8500346513033,3,62.28334488376777,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_600_tau_0_01_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td600_tau0_010_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,700.0,0.01,1.2992081794624585e-12,187.3151461874305,3,62.43838206247685,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_700_tau_0_01_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td700_tau0_010_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,50.0,0.03,1.3020909054825602e-12,187.629554968579,3,62.54318498952633,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_50_tau_0_03_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td50_tau0_030_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,100.0,0.03,1.3020909054825602e-12,187.629554968579,3,62.54318498952633,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_100_tau_0_03_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td100_tau0_030_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,200.0,0.03,1.3020747146913846e-12,187.6452823098652,3,62.54842743662172,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_200_tau_0_03_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td200_tau0_030_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,300.0,0.03,1.3019937398553204e-12,187.7239672081913,3,62.57465573606378,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_300_tau_0_03_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td300_tau0_030_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,800.0,0.01,1.298588559371659e-12,187.86283336676743,3,62.62094445558915,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_800_tau_0_01_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td800_tau0_010_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,400.0,0.03,1.3016390844906864e-12,188.05768015619896,3,62.68589338539965,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_400_tau_0_03_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td400_tau0_030_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,900.0,0.01,1.2979528929341065e-12,188.4267711288418,3,62.808923709613936,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_900_tau_0_01_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td900_tau0_010_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,500.0,0.03,1.300859168890814e-12,188.77810372410903,3,62.92603457470301,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_500_tau_0_03_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td500_tau0_030_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,1000.0,0.01,1.297333526501513e-12,188.9752989644361,3,62.991766321478686,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_1000_tau_0_01_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td1000_tau0_010_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,600.0,0.03,1.2995581768188752e-12,189.969666078436,3,63.32322202614534,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_600_tau_0_03_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td600_tau0_030_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,700.0,0.03,1.2979120001372126e-12,191.45949759698584,3,63.81983253232861,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_700_tau_0_03_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td700_tau0_030_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,800.0,0.03,1.2960855566325893e-12,193.10142228789687,3,64.3671407626323,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_800_tau_0_03_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td800_tau0_030_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,100.0,0.1,1.3076628777383913e-12,193.47434777012003,3,64.49144925670667,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_100_tau_0_1_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td100_tau0_100_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,50.0,0.1,1.3076628777383913e-12,193.47434777012003,3,64.49144925670667,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_50_tau_0_1_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td50_tau0_100_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,200.0,0.1,1.3076628777383913e-12,193.47434777012003,3,64.49144925670667,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_200_tau_0_1_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td200_tau0_100_thick5_0,0,6000.0
ZTF19aapafit,template,5.0,109.14291403983223,58685.57267679,nugent_iip,300.0,0.1,1.3073831045329336e-12,193.7460009858045,3,64.5820003286015,/home/cal/analam/Documents/LL_typeIIP/dusty_runs/dusty_npz_cache/Tstar_6000_Tdust_300_tau_0_1_thick_5_0_nugent_iip_phase_109_14.npz,TEMPLATE_ZTF19aapafit_phase109_1_Td300_tau0_100_thick5_0,0,6000.0
